url,source,headline_raw,headline_repaired,headline_clean,article_date,label,char_count,word_count
https://www.foxnews.com/media/wisconsin-parents-challenge-title-ix-changes-during-school-board-meeting-boys-boys-girls-girls,FoxNews,Wisconsin parents challenge Title IX changes during school board meeting: 'Boys are boys and girls are girls',Wisconsin parents challenge Title IX changes during school board meeting: 'Boys are boys and girls are girls',wisconsin parent challenge title ix change school board meeting 'boys boy girl girls',2024-08-27T20:00:53-04:00,1,109,13
https://www.foxnews.com/lifestyle/d-day-battle-sites-every-american-should-see-invasion-fascination-millions-normandy,FoxNews,D-Day battle sites every American should see as epic invasion fascination draws millions to Normandy,D-Day battle sites every American should see as epic invasion fascination draws millions to Normandy,day battle site every american see epic invasion fascination draw million normandy,2023-06-01T03:00:28-04:00,1,100,12
https://www.foxnews.com/media/migrant-gang-taking-over-colorado-apartment-complex-not-isolated-occurrence-former-resident-says,FoxNews,"Migrant gang taking over Colorado apartment complex ?€?not an isolated occurrence,' former resident says","Migrant gang taking over Colorado apartment complex not an isolated occurrence,' former resident says",migrant gang taking colorado apartment complex isolated occurrence ' former resident say,2024-08-31T09:53:12-04:00,1,101,12
https://www.foxnews.com/media/questions-bidens-age-dems-media-comedians-keep-piling-up-following-hur-report,FoxNews,"Questions of Biden's age among Dems, media, comedians keep piling up following Hur report","Questions of Biden's age among Dems, media, comedians keep piling up following Hur report",question bidens age among dems medium comedian keep piling following hur report,2024-02-20T13:54:51-05:00,1,89,12
https://www.foxnews.com/media/klobuchar-suggests-voting-democrat-will-help-stop-hurricanes-thats-why-weve-got-win-this,FoxNews,Amy Klobuchar suggests voting Democrat will help stop hurricanes: 'That's why we've got to win this',Amy Klobuchar suggests voting Democrat will help stop hurricanes: 'That's why we've got to win this',amy klobuchar suggests voting democrat help stop hurricane 'thats weve got win this',2022-09-27T11:33:42-04:00,1,100,13
https://www.foxnews.com/world/israel-behind-lebanon-pager-attack-targeting-hezbollah-senior-us-official-says.print,FoxNews,"Israel was behind Lebanon pager attack targeting Hezbollah, senior US official says, as new blasts reported","Israel was behind Lebanon pager attack targeting Hezbollah, senior US official says, as new blasts reported",israel behind lebanon pager attack targeting hezbollah senior u official say new blast reported,2024-09-18T10:26:26-04:00,1,107,14
https://www.foxnews.com/politics/absentee-voting-kicks-off-missouri-north-carolina,FoxNews,"Absentee voting kicks off in Missouri, North Carolina","Absentee voting kicks off in Missouri, North Carolina",absentee voting kick missouri north carolina,2024-09-24T05:00:13-04:00,1,53,6
http://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-asks-serve-remainder-prison-sentence-home,FoxNews,Lori Loughlin's husband Mossimo Giannulli asks to serve remainder of five-month prison sentence at home,Lori Loughlin's husband Mossimo Giannulli asks to serve remainder of five-month prison sentence at home,lori loughlins husband mossimo giannulli asks serve remainder five month prison sentence home,2021-01-15T09:02:24-05:00,1,103,13
https://www.foxnews.com/politics/border-patrol-union-endorses-controversial-senate-border-deal-far-better-status-quo,FoxNews,Border Patrol Union endorses controversial Senate border deal: ?€?far better than the status quo?€?,Border Patrol Union endorses controversial Senate border deal: far better than the status quo,border patrol union endorses controversial senate border deal far better status quo,2024-02-05T16:33:29-05:00,1,93,12
https://www.foxnews.com/media/nancy-pelosi-says-never-recommend-biden-debate-trump-stage-surprise-announcement,FoxNews,Nancy Pelosi says she 'would never recommend' Biden debate Trump on stage after surprise announcement,Nancy Pelosi says she 'would never recommend' Biden debate Trump on stage after surprise announcement,nancy pelosi say 'would never recommend' biden debate trump stage surprise announcement,2024-05-15T15:05:42-04:00,1,101,12
https://www.foxnews.com/politics/trump-visits-atlanta-chick-fil-a-buys-customers-chicken-shakes,FoxNews,"Trump visits Atlanta Chick-fil-A, buys customers chicken and shakes","Trump visits Atlanta Chick-fil-A, buys customers chicken and shakes",trump visit atlanta chick fil buy customer chicken shake,2024-04-10T19:35:54-04:00,1,67,9
https://www.foxnews.com/entertainment/disney-plus-removes-access-to-classics-like-dumbo-peter-pan-for-kids-under-7-over-racist-stereotypes.print,FoxNews,"Disney+ removes access to classics like 'Dumbo,' 'Peter Pan' for kids under 7 over 'racist' stereotypes","Disney+ removes access to classics like 'Dumbo,' 'Peter Pan' for kids under 7 over 'racist' stereotypes",disney remove access classic like 'dumbo ' 'peter pan' kid 7 'racist' stereotype,2021-03-10T01:41:44-05:00,1,103,13
https://www.foxnews.com/world/american-father-hamas-hostage-itay-chen-pushes-us-israel-plan-b-negotiations-falter.print,FoxNews,"American father of Hamas hostage Itay Chen pushes US, Israel on ?€?Plan B?€? as negotiations falter","American father of Hamas hostage Itay Chen pushes US, Israel on Plan B as negotiations falter",american father hamas hostage itay chen push u israel plan b negotiation falter,2024-10-07T04:00:43-04:00,1,93,13
https://www.foxnews.com/media/white-women-kamala-speaker-tells-viewers-never-correct-black-women-put-our-listening-ears-on,FoxNews,'White Women For Kamala' speaker tells viewers to never correct Black women: 'Put our listening ears on!','White Women For Kamala' speaker tells viewers to never correct Black women: 'Put our listening ears on!','white woman kamala' speaker tell viewer never correct black woman 'put listening ear ',2024-07-30T10:30:05-04:00,1,105,14
https://www.foxnews.com/politics/venezuelan-gang-tren-de-aragua-given-green-light-members-kill-cops.print,FoxNews,Venezuelan gang Tren de Aragua gives ?€?green light?€? to members to attack cops: officials,Venezuelan gang Tren de Aragua gives green light to members to attack cops: officials,venezuelan gang tren de aragua give green light member attack cop official,2024-07-30T20:38:31-04:00,1,85,12
https://www.foxnews.com/us/do-menendez-brothers-stand-chance-freedom-former-investigator-predicts-odds-greedy-rich-kids,FoxNews,Do Menendez brothers stand a chance at freedom?,Do Menendez brothers stand a chance at freedom?,menendez brother stand chance freedom,2024-10-03T04:00:36-04:00,1,47,5
https://www.foxnews.com/us/hero-trump-rally-victim-corey-comperatore-died-shielding-family-wouldve-done-again-friend-says,FoxNews,"Hero Trump rally victim Corey Comperatore died shielding family and 'would've done it again,' friend says","Hero Trump rally victim Corey Comperatore died shielding family and 'would've done it again,' friend says",hero trump rally victim corey comperatore died shielding family 'wouldve done ' friend say,2024-07-15T04:00:39-04:00,1,105,14
https://www.foxnews.com/politics/republican-dave-mccormick-launches-bid-vulnerable-senate-seat-battleground-state,FoxNews,Republican Dave McCormick launches bid for vulnerable Senate seat in battleground state,Republican Dave McCormick launches bid for vulnerable Senate seat in battleground state,republican dave mccormick launch bid vulnerable senate seat battleground state,2023-09-21T18:26:56-04:00,1,87,10
https://www.foxnews.com/travel/newlywed-couple-details-unique-destination-wedding-mexico-perfect-day,FoxNews,Newlywed couple reveals details of their unique destination wedding in Mexico: 'Perfect day',Newlywed couple reveals details of their unique destination wedding in Mexico: 'Perfect day',newlywed couple reveals detail unique destination wedding mexico 'perfect day',2024-07-05T10:07:04-04:00,1,92,10
https://www.foxnews.com/politics/fetterman-lauds-israel-leaving-iran-exposed-humiliated-after-strikes-hamas-hezbollah.print,FoxNews,"Fetterman lauds Israel for leaving Iran ?€?exposed and humiliated?€? after strikes on Hamas, Hezbollah","Fetterman lauds Israel for leaving Iran exposed and humiliated after strikes on Hamas, Hezbollah",fetterman lauds israel leaving iran exposed humiliated strike hamas hezbollah,2024-10-06T13:12:10-04:00,1,96,10
https://www.foxnews.com/politics/key-pa-region-sees-waitlist-trump-signs-lawmaker-says-voters-ready-reverse-dem-policies.print,FoxNews,Key Pennsylvania region sees ?€?waitlist?€? for Trump signs; lawmaker says voters ready to reverse Dem policies,Key Pennsylvania region sees waitlist for Trump signs; lawmaker says voters ready to reverse Dem policies,key pennsylvania region see waitlist trump sign lawmaker say voter ready reverse dem policy,2024-10-17T16:58:52-04:00,1,105,14
https://www.foxnews.com/us/migrant-crime-crisis-comes-nantucket-marthas-vineyard-playgrounds-rich-famous,FoxNews,"Wealthy, liberal Nantucket, Martha's Vineyard see 6 ICE arrests in one month, including MS-13 gang member","Wealthy, liberal Nantucket, Martha's Vineyard see 6 ICE arrests in one month, including MS-13 gang member",wealthy liberal nantucket marthas vineyard see 6 ice arrest one month including m 13 gang member,2024-09-24T04:00:25-04:00,1,105,16
https://www.foxnews.com/media/meghan-mccain-hostile-view-emotional-memoir,FoxNews,Meghan McCain blames hostile ?€?View?€? colleagues for her exit in emotional memoir,Meghan McCain blames hostile View colleagues for her exit in emotional memoir,meghan mccain blame hostile view colleague exit emotional memoir,2021-10-19T03:24:06-04:00,1,77,9
https://www.foxnews.com/politics/an-absolute-disgrace-senate-republicans-condemn-palestinian-authoritys-un-bid-undermine-israel,FoxNews,'An absolute disgrace': Senate Republicans condemn Palestinian Authority's UN bid to undermine Israel,'An absolute disgrace': Senate Republicans condemn Palestinian Authority's UN bid to undermine Israel,'an absolute disgrace' senate republican condemn palestinian authority un bid undermine israel,2024-09-17T17:13:37-04:00,1,101,12
https://www.foxnews.com/tech/tech-tricks-make-life-better-safer-easier,FoxNews,"20 tech tricks to make life better, safer or easier","20 tech tricks to make life better, safer or easier",20 tech trick make life better safer easier,2024-07-03T18:17:13-04:00,1,51,8
https://www.foxnews.com/politics/one-year-anniversary-oct-7-attacks-arrives-lasting-trauma-israelis-american-jews-expert,FoxNews,"One-year anniversary of Oct. 7 attacks arrives with lasting trauma for Israelis, American Jews: expert","One-year anniversary of Oct. 7 attacks arrives with lasting trauma for Israelis, American Jews: expert",one year anniversary oct 7 attack arrives lasting trauma israeli american jew expert,2024-10-07T04:00:34-04:00,1,102,13
https://www.foxnews.com/sports/dodgers-star-mookie-betts-sends-warning-shot-mets-who-brink-elimination,FoxNews,"Dodgers star Mookie Betts sends warning shot to Mets, who are on brink of elimination","Dodgers star Mookie Betts sends warning shot to Mets, who are on brink of elimination",dodger star mookie betts sends warning shot mets brink elimination,2024-10-18T14:40:07-04:00,1,85,10
https://www.foxnews.com/politics/arizona-abortion-rights-group-secures-signatures-2024-ballot-referendum.print,FoxNews,Arizona abortion rights group secures signatures for 2024 ballot referendum,Arizona abortion rights group secures signatures for 2024 ballot referendum,arizona abortion right group secures signature 2024 ballot referendum,2024-04-03T12:08:32-04:00,1,75,9
https://www.foxnews.com/politics/abortion-rights-expand-blue-states-roe-v-wade-overturned-dobbs-decision,FoxNews,Abortion rights to expand in blue states after Roe v Wade overturned in Dobbs decision,Abortion rights to expand in blue states after Roe v Wade overturned in Dobbs decision,abortion right expand blue state roe v wade overturned dobbs decision,2022-06-24T10:22:35-04:00,1,86,11
https://www.foxnews.com/sports/champion-cyclist-says-she-would-serve-idf-right-now-removal-womens-day-event,FoxNews,Champion cyclist says she would serve in IDF right now amid removal from International Women's Day event,Champion cyclist says she would serve in IDF right now amid removal from International Women's Day event,champion cyclist say would serve idf right amid removal international womens day event,2024-02-20T06:30:52-05:00,1,104,13
